adhesome_gene,corr,tissue
SOS1,0.592826451,Pancreas
SPTBN1,0.727700389,Pancreas
CTNNA2,0.197641574,Pancreas
FHL2,0.462926727,Pancreas
NCK2,0.540097962,Pancreas
LIMS1,0.548637606,Pancreas
ACTR3,0.577724476,Pancreas
LIMS2,0.377069935,Pancreas
PKP4,0.645638135,Pancreas
ITGB6,0.555005448,Pancreas
ITGA6,0.248529312,Pancreas
ITGA4,0.561251321,Pancreas
ITGAV,0.632064894,Pancreas
CASP8,0.636592848,Pancreas
ABI2,0.591516364,Pancreas
NRP2,0.548755231,Pancreas
TNS1,0.585615854,Pancreas
ARPC2,0.570315364,Pancreas
IRS1,0.549927587,Pancreas
INPP5D,0.543295252,Pancreas
ILKAP,0.531807335,Pancreas
ANKRD28,0.525747516,Pancreas
ITGA9,0.628926893,Pancreas
CTNNB1,0.700074015,Pancreas
RHOA,0.566413979,Pancreas
PPM1M,0.560043259,Pancreas
NISCH,0.584568161,Pancreas
PRKCD,0.531421419,Pancreas
FLNB,0.658532686,Pancreas
MAGI1,0.688083339,Pancreas
CD47,0.591109707,Pancreas
ITGB5,0.668959545,Pancreas
HEG1,0.64565734,Pancreas
PLD1,0.593719977,Pancreas
ECT2,0.447637724,Pancreas
PIK3CA,0.716880529,Pancreas
LPP,0.663509246,Pancreas
DLG1,0.688304616,Pancreas
ADD1,0.628157962,Pancreas
SHROOM3,0.660431945,Pancreas
ARHGAP24,0.405449857,Pancreas
GAB1,0.621973308,Pancreas
RAPGEF2,0.71037801,Pancreas
PALLD,0.507002333,Pancreas
CASP3,0.583845257,Pancreas
SORBS2,0.490756918,Pancreas
FAT1,0.626491205,Pancreas
EXOC3,0.468923275,Pancreas
CTNND2,0.472749413,Pancreas
TRIO,0.653619817,Pancreas
CDH18,0.084708615,Pancreas
CDH12,0.163695283,Pancreas
CDH10,0.381262498,Pancreas
CDH9,0.15149248,Pancreas
CDH6,0.543998431,Pancreas
PDZD2,0.606092638,Pancreas
ITGA1,0.619996222,Pancreas
ITGA2,0.557712625,Pancreas
PDE4D,0.32401556,Pancreas
RASA1,0.64026372,Pancreas
FER,0.7193071,Pancreas
PPP2CA,0.521965645,Pancreas
CTNNA1,0.63784204,Pancreas
DIAPH1,0.503304446,Pancreas
ARHGAP26,0.59069269,Pancreas
DBN1,0.570703713,Pancreas
NEDD9,0.506752646,Pancreas
RNF5,0.474778161,Pancreas
DEF6,0.364366664,Pancreas
CD2AP,0.503903779,Pancreas
MYO6,0.627258868,Pancreas
FYN,0.606788647,Pancreas
MARCKS,0.48362817,Pancreas
PTPRK,0.639439818,Pancreas
EZR,0.460831591,Pancreas
GNA12,0.490644391,Pancreas
ACTB,0.556075585,Pancreas
FSCN1,0.443084634,Pancreas
RAC1,0.570184225,Pancreas
ITGB8,0.596578401,Pancreas
ELMO1,0.327097158,Pancreas
EGFR,0.515561591,Pancreas
LIMK1,0.575518685,Pancreas
HSPB1,0.094453973,Pancreas
PTPN12,0.56938983,Pancreas
KRIT1,0.591078163,Pancreas
TRIP6,0.533600932,Pancreas
CBLL1,0.611534307,Pancreas
TES,0.55901558,Pancreas
CAV1,0.486937304,Pancreas
MET,0.448080856,Pancreas
WASL,0.484681353,Pancreas
ZYX,0.515809301,Pancreas
KCNH2,0.475889695,Pancreas
DLC1,0.601324148,Pancreas
SORBS3,0.500021225,Pancreas
PTK2B,0.631560853,Pancreas
ADAM9,0.536911609,Pancreas
LYN,0.476855565,Pancreas
SDCBP,0.547522701,Pancreas
PABPC1,0.584380148,Pancreas
PTK2,0.62236139,Pancreas
SCRIB,0.510437651,Pancreas
PLEC,0.639045401,Pancreas
SHARPIN,0.425348986,Pancreas
TESK1,0.495054294,Pancreas
TLN1,0.719134723,Pancreas
TJP2,0.693601766,Pancreas
OSTF1,0.610519727,Pancreas
SYK,0.63640262,Pancreas
SPTLC1,0.585784918,Pancreas
CORO2A,0.437981105,Pancreas
ENG,0.541654116,Pancreas
ABL1,0.539105379,Pancreas
RAPGEF1,0.39075746,Pancreas
VAV2,0.460750506,Pancreas
ITGA8,0.141897478,Pancreas
VIM,0.355598366,Pancreas
ARHGAP21,0.672799501,Pancreas
ABI1,0.54340276,Pancreas
MPP7,0.389429333,Pancreas
SVIL,0.651061354,Pancreas
ARHGAP12,0.43882417,Pancreas
ITGB1,0.671886193,Pancreas
NRP1,0.581014348,Pancreas
PARD3,0.516418608,Pancreas
MAPK8,0.52801303,Pancreas
ANK3,0.658190025,Pancreas
CTNNA3,-0.000573709,Pancreas
VCL,0.593614086,Pancreas
DLG5,0.595736449,Pancreas
LDB3,0.251376971,Pancreas
PTEN,0.53551388,Pancreas
SORBS1,0.494937081,Pancreas
ADAM12,0.399796208,Pancreas
DOCK1,0.707186231,Pancreas
HRAS,0.417906054,Pancreas
CD151,0.283721252,Pancreas
ILK,0.478833988,Pancreas
PARVA,0.542650784,Pancreas
PLEKHA7,0.626228599,Pancreas
PTPRJ,0.667497025,Pancreas
CTNND1,0.581150213,Pancreas
LPXN,0.379582299,Pancreas
SLC3A2,0.416144558,Pancreas
FERMT3,0.589482055,Pancreas
CAPN1,0.495182769,Pancreas
CFL1,0.547829833,Pancreas
CORO1B,0.516707063,Pancreas
PPFIA1,0.56143762,Pancreas
CTTN,0.547473734,Pancreas
INPPL1,0.591381718,Pancreas
MYO7A,0.529680953,Pancreas
PAK1,0.582742965,Pancreas
RDX,0.539901067,Pancreas
LAYN,0.454936487,Pancreas
CBL,0.684786288,Pancreas
THY1,0.358533529,Pancreas
ARHGEF12,0.66219646,Pancreas
ARHGAP32,0.595826868,Pancreas
PTPN6,0.637782467,Pancreas
PTPRO,0.527775815,Pancreas
TUBA1B,0.463404324,Pancreas
RACGAP1,0.473443675,Pancreas
LIMA1,0.50843838,Pancreas
ITGB7,0.482350747,Pancreas
ITGA5,0.53406939,Pancreas
ITGA7,0.58361803,Pancreas
LRP1,0.634809395,Pancreas
AGAP2,0.409235796,Pancreas
LIN7A,0.539165925,Pancreas
VEZT,0.600173166,Pancreas
SSH1,0.713369271,Pancreas
TRPV4,0.535729326,Pancreas
GIT2,0.458290552,Pancreas
PTPN11,0.613094134,Pancreas
PXN,0.615559675,Pancreas
CLIP1,0.619209415,Pancreas
STARD13,0.661551044,Pancreas
TRPC4,0.410638058,Pancreas
LMO7,0.629714992,Pancreas
ARHGEF7,0.596863463,Pancreas
MMP14,0.631570147,Pancreas
CDH24,0.554368931,Pancreas
PRKD1,0.637514329,Pancreas
ARHGAP5,0.643562228,Pancreas
ARF6,0.603553179,Pancreas
FERMT2,0.626817739,Pancreas
KTN1,0.543603726,Pancreas
AKAP5,0.494512306,Pancreas
HSPA2,0.396477026,Pancreas
ACTN1,0.613785411,Pancreas
PSEN1,0.556766798,Pancreas
NUMB,0.635759734,Pancreas
DYNC1H1,0.703371304,Pancreas
ZFYVE21,0.502259306,Pancreas
AKT1,0.522422067,Pancreas
TJP1,0.693260895,Pancreas
TRPM7,0.660717281,Pancreas
CGNL1,0.512890497,Pancreas
ADAM10,0.66834784,Pancreas
ITGA11,0.581478052,Pancreas
CSK,0.623435884,Pancreas
PEAK1,0.668365596,Pancreas
CIB2,0.286274404,Pancreas
CIB1,0.218655871,Pancreas
IQGAP1,0.655390286,Pancreas
SYNM,0.329773318,Pancreas
MAPK8IP3,0.370371152,Pancreas
PKD1,0.670736892,Pancreas
PDPK1,0.56196091,Pancreas
NUDT16L1,0.406320601,Pancreas
SH2B1,0.500726379,Pancreas
ITGAL,0.431092847,Pancreas
ITGAM,0.574339603,Pancreas
ITGAX,0.419492057,Pancreas
ITGAD,0.165271322,Pancreas
TGFB1I1,0.519839159,Pancreas
CDH8,0.141624558,Pancreas
CDH11,0.479629869,Pancreas
CDH5,0.525687907,Pancreas
CDH3,0.379851149,Pancreas
CDH1,0.491171636,Pancreas
BCAR1,0.369429844,Pancreas
CDH15,0.057001002,Pancreas
CRK,0.604825077,Pancreas
ITGAE,0.463175563,Pancreas
PFN1,0.510207687,Pancreas
NDEL1,0.481128835,Pancreas
MYH10,0.680025474,Pancreas
GIT1,0.534516642,Pancreas
SRCIN1,0.516393194,Pancreas
LASP1,0.558879256,Pancreas
GRB7,0.315687712,Pancreas
WIPF2,0.608650502,Pancreas
JUP,0.564603226,Pancreas
STAT3,0.584148781,Pancreas
ITGB3,0.4562213,Pancreas
ABI3,0.518747245,Pancreas
ITGA3,0.625468341,Pancreas
NME1,0.359079118,Pancreas
PRKCA,0.703846571,Pancreas
GRB2,0.629694675,Pancreas
ITGB4,0.577167941,Pancreas
SLC16A3,0.453068892,Pancreas
MYOM1,0.117211837,Pancreas
PTPRM,0.554199311,Pancreas
PTPN2,0.541516072,Pancreas
ROCK1,0.702633013,Pancreas
CDH2,0.457756781,Pancreas
CDH20,0.157961996,Pancreas
CDH7,-0.01095161,Pancreas
CDH19,0.354867376,Pancreas
PIP5K1C,0.603701985,Pancreas
VAV1,0.537777365,Pancreas
INSR,0.160011759,Pancreas
RAVER1,0.592399582,Pancreas
KEAP1,0.506596909,Pancreas
DNM2,0.437441541,Pancreas
CALR,0.428022508,Pancreas
PRKACA,0.564566789,Pancreas
SIPA1L3,0.719124558,Pancreas
ACTN4,0.635245743,Pancreas
CEACAM1,0.418780614,Pancreas
PLAUR,0.415184014,Pancreas
PVR,0.638299063,Pancreas
VASP,0.504351328,Pancreas
ARHGAP35,0.585854992,Pancreas
CYTH2,0.550882354,Pancreas
PTPRH,0.445295597,Pancreas
CSNK2A1,0.623988524,Pancreas
SIRPA,0.60925117,Pancreas
PTPRA,0.607938215,Pancreas
PRNP,0.555239198,Pancreas
FERMT1,0.50656203,Pancreas
SRC,0.64388143,Pancreas
PLCG1,0.52908216,Pancreas
PTPRT,0.572434651,Pancreas
SDC4,0.52778573,Pancreas
CDH22,0.365574902,Pancreas
PTPN1,0.597050967,Pancreas
CASS4,0.485642444,Pancreas
CDH4,0.431370538,Pancreas
TIAM1,0.519083763,Pancreas
ITGB2,0.517793987,Pancreas
ARVCF,0.47014428,Pancreas
CRKL,0.609343004,Pancreas
MAPK1,0.571562605,Pancreas
PPM1F,0.608502343,Pancreas
NF2,0.632083601,Pancreas
RNF185,0.556283763,Pancreas
MYH9,0.544341009,Pancreas
SH3BP1,0.60266848,Pancreas
TRIOBP,0.544250134,Pancreas
CSNK1E,0.407979061,Pancreas
PARVB,0.510718309,Pancreas
SH3KBP1,0.595867411,Pancreas
SMPX,-0.246252118,Pancreas
MSN,0.61394433,Pancreas
ARHGEF6,0.615713535,Pancreas
FLNA,0.609086625,Pancreas
AJAP1,0.202024265,Small Intestine
FBLIM1,-0.234458032,Small Intestine
CDC42,0.337663995,Small Intestine
ASAP3,0.293555906,Small Intestine
SLC9A1,-0.051347461,Small Intestine
WASF2,0.676931262,Small Intestine
EPB41,0.637305132,Small Intestine
PTPRU,0.390051849,Small Intestine
FABP3,0.153396891,Small Intestine
MACF1,0.544122394,Small Intestine
PTPRF,-0.291351931,Small Intestine
TSPAN1,-0.355431449,Small Intestine
ITGB3BP,0.529227212,Small Intestine
NEXN,0.220553594,Small Intestine
SSX2IP,0.046464468,Small Intestine
BCAR3,0.010870368,Small Intestine
VAV3,0.304987503,Small Intestine
RAP1A,0.346790393,Small Intestine
CAPZA1,0.48337538,Small Intestine
ITGA10,0.099471878,Small Intestine
HAX1,0.447962504,Small Intestine
SHC1,0.284695475,Small Intestine
ARHGEF2,0.629057778,Small Intestine
CSRP1,0.259406071,Small Intestine
PTPN14,0.288100933,Small Intestine
CAPN2,0.077914485,Small Intestine
ENAH,0.209450698,Small Intestine
ARF1,0.019879353,Small Intestine
RHOU,-0.137019285,Small Intestine
ACP1,0.515827337,Small Intestine
ASAP2,0.074883516,Small Intestine
ITGB1BP1,0.357481985,Small Intestine
SDC1,-0.367639513,Small Intestine
SOS1,0.676105968,Small Intestine
SPTBN1,0.320524625,Small Intestine
CTNNA2,-0.133368512,Small Intestine
FHL2,-0.11868489,Small Intestine
NCK2,0.311338367,Small Intestine
LIMS1,0.4312853,Small Intestine
ACTR3,0.513715795,Small Intestine
LIMS2,0.181499456,Small Intestine
PKP4,0.264812767,Small Intestine
ITGB6,-0.246957145,Small Intestine
ITGA6,-0.312106698,Small Intestine
ITGA4,0.604205406,Small Intestine
ITGAV,0.3444806,Small Intestine
CASP8,0.584502101,Small Intestine
ABI2,0.487111208,Small Intestine
NRP2,0.2687162,Small Intestine
TNS1,0.225548807,Small Intestine
ARPC2,0.460947066,Small Intestine
IRS1,0.412481,Small Intestine
INPP5D,0.571986234,Small Intestine
ILKAP,0.539132088,Small Intestine
ANKRD28,0.629534234,Small Intestine
ITGA9,0.338363236,Small Intestine
CTNNB1,0.525136336,Small Intestine
RHOA,0.323583945,Small Intestine
PPM1M,0.591486631,Small Intestine
NISCH,0.57487402,Small Intestine
PRKCD,-0.094060795,Small Intestine
FLNB,-0.104105039,Small Intestine
MAGI1,-0.126582251,Small Intestine
CD47,0.720677798,Small Intestine
ITGB5,-0.046036375,Small Intestine
HEG1,0.401787411,Small Intestine
PLD1,-0.176842047,Small Intestine
ECT2,-0.015057092,Small Intestine
PIK3CA,0.63900146,Small Intestine
LPP,0.197517655,Small Intestine
DLG1,0.579948572,Small Intestine
ADD1,0.503324069,Small Intestine
SHROOM3,-0.20912207,Small Intestine
ARHGAP24,0.650987848,Small Intestine
GAB1,0.501222337,Small Intestine
RAPGEF2,0.5886945,Small Intestine
PALLD,0.355334474,Small Intestine
CASP3,-0.031658066,Small Intestine
SORBS2,0.172535209,Small Intestine
FAT1,-0.225013092,Small Intestine
EXOC3,0.532567081,Small Intestine
CTNND2,0.206305723,Small Intestine
TRIO,0.581631197,Small Intestine
CDH18,0.130406405,Small Intestine
CDH12,-0.004055681,Small Intestine
CDH10,0.282427594,Small Intestine
CDH9,0.239878451,Small Intestine
CDH6,0.205117596,Small Intestine
PDZD2,0.338332863,Small Intestine
ITGA1,0.340319488,Small Intestine
ITGA2,-0.133405704,Small Intestine
PDE4D,0.451939784,Small Intestine
RASA1,0.660411193,Small Intestine
FER,0.422982977,Small Intestine
PPP2CA,0.285613088,Small Intestine
CTNNA1,-0.243463534,Small Intestine
DIAPH1,0.4049762,Small Intestine
ARHGAP26,0.052883669,Small Intestine
DBN1,0.187624901,Small Intestine
NEDD9,-0.083099587,Small Intestine
RNF5,-0.28224565,Small Intestine
DEF6,0.577749356,Small Intestine
CD2AP,-0.112424265,Small Intestine
MYO6,-0.242951521,Small Intestine
FYN,0.577101776,Small Intestine
MARCKS,0.532349986,Small Intestine
PTPRK,-0.063355794,Small Intestine
EZR,-0.016182723,Small Intestine
GNA12,0.605831018,Small Intestine
ACTB,0.245135528,Small Intestine
FSCN1,0.349866663,Small Intestine
RAC1,-0.364693357,Small Intestine
ITGB8,-0.102299793,Small Intestine
ELMO1,0.598622996,Small Intestine
EGFR,0.190423217,Small Intestine
LIMK1,0.594645832,Small Intestine
HSPB1,0.113207413,Small Intestine
PTPN12,0.465646479,Small Intestine
KRIT1,0.791531636,Small Intestine
TRIP6,0.215049782,Small Intestine
CBLL1,0.658229455,Small Intestine
TES,0.30845752,Small Intestine
CAV1,0.208736205,Small Intestine
MET,-0.157587087,Small Intestine
WASL,-0.15720325,Small Intestine
ZYX,0.286886173,Small Intestine
KCNH2,0.238649619,Small Intestine
DLC1,0.265688615,Small Intestine
SORBS3,0.113647829,Small Intestine
PTK2B,0.547551448,Small Intestine
ADAM9,-0.264034932,Small Intestine
LYN,0.598558528,Small Intestine
SDCBP,0.217580463,Small Intestine
PABPC1,0.614421917,Small Intestine
PTK2,0.259748032,Small Intestine
SCRIB,0.468918224,Small Intestine
PLEC,0.362449592,Small Intestine
SHARPIN,0.369529462,Small Intestine
TESK1,0.270891187,Small Intestine
TLN1,0.363224133,Small Intestine
TJP2,-0.232731703,Small Intestine
OSTF1,0.403499158,Small Intestine
SYK,0.587623457,Small Intestine
SPTLC1,0.551401584,Small Intestine
CORO2A,-0.246536382,Small Intestine
ENG,0.254069144,Small Intestine
ABL1,0.454774901,Small Intestine
RAPGEF1,0.673370771,Small Intestine
VAV2,0.321047529,Small Intestine
ITGA8,0.273277493,Small Intestine
VIM,0.302050562,Small Intestine
ARHGAP21,0.22864703,Small Intestine
ABI1,0.63599,Small Intestine
MPP7,0.100393478,Small Intestine
SVIL,0.13554201,Small Intestine
ARHGAP12,0.502536696,Small Intestine
ITGB1,0.134975551,Small Intestine
NRP1,0.24610529,Small Intestine
PARD3,0.050026294,Small Intestine
MAPK8,0.380966259,Small Intestine
ANK3,0.099272521,Small Intestine
CTNNA3,0.104667894,Small Intestine
VCL,0.232724363,Small Intestine
DLG5,0.213455816,Small Intestine
LDB3,0.159855525,Small Intestine
PTEN,0.522547932,Small Intestine
SORBS1,0.158365809,Small Intestine
ADAM12,0.515317041,Small Intestine
DOCK1,0.084324605,Small Intestine
HRAS,0.200708474,Small Intestine
CD151,-0.198890752,Small Intestine
ILK,0.29882488,Small Intestine
PARVA,0.124281505,Small Intestine
PLEKHA7,-0.297318287,Small Intestine
PTPRJ,0.25248443,Small Intestine
CTNND1,-0.275627858,Small Intestine
LPXN,0.566731485,Small Intestine
SLC3A2,-0.123021314,Small Intestine
FERMT3,0.525973752,Small Intestine
CAPN1,-0.280748508,Small Intestine
CFL1,-0.271163211,Small Intestine
CORO1B,-0.145390842,Small Intestine
PPFIA1,0.395647034,Small Intestine
CTTN,-0.376715674,Small Intestine
INPPL1,0.542921676,Small Intestine
MYO7A,0.223525966,Small Intestine
PAK1,-0.04478034,Small Intestine
RDX,0.340968591,Small Intestine
LAYN,0.331917714,Small Intestine
CBL,0.761635745,Small Intestine
THY1,0.101638605,Small Intestine
ARHGEF12,0.291667519,Small Intestine
ARHGAP32,-0.227275646,Small Intestine
PTPN6,0.580713318,Small Intestine
PTPRO,0.418407575,Small Intestine
TUBA1B,0.072071067,Small Intestine
RACGAP1,0.017034065,Small Intestine
LIMA1,-0.213397852,Small Intestine
ITGB7,0.602967334,Small Intestine
ITGA5,0.317184247,Small Intestine
ITGA7,0.135281175,Small Intestine
LRP1,0.145810127,Small Intestine
AGAP2,0.607280968,Small Intestine
LIN7A,0.304945168,Small Intestine
VEZT,0.601235963,Small Intestine
SSH1,0.635651825,Small Intestine
TRPV4,0.165123872,Small Intestine
GIT2,0.717336372,Small Intestine
PTPN11,0.387932884,Small Intestine
PXN,0.080002673,Small Intestine
CLIP1,0.355757875,Small Intestine
STARD13,0.13192415,Small Intestine
TRPC4,0.10725635,Small Intestine
LMO7,-0.215316313,Small Intestine
ARHGEF7,0.539879445,Small Intestine
MMP14,0.227673374,Small Intestine
CDH24,0.233960025,Small Intestine
PRKD1,0.271179805,Small Intestine
ARHGAP5,0.372889627,Small Intestine
ARF6,0.313282855,Small Intestine
FERMT2,0.263272022,Small Intestine
KTN1,0.529467129,Small Intestine
AKAP5,0.382344162,Small Intestine
HSPA2,0.197578773,Small Intestine
ACTN1,0.188580439,Small Intestine
PSEN1,-0.028665016,Small Intestine
NUMB,0.546426421,Small Intestine
DYNC1H1,0.615528842,Small Intestine
ZFYVE21,0.289492001,Small Intestine
AKT1,0.610056815,Small Intestine
TJP1,-0.068735821,Small Intestine
TRPM7,0.752303142,Small Intestine
CGNL1,0.372985691,Small Intestine
ADAM10,0.631496136,Small Intestine
ITGA11,0.165523183,Small Intestine
CSK,0.535326741,Small Intestine
PEAK1,0.698190583,Small Intestine
CIB2,-0.237876094,Small Intestine
CIB1,-0.018261939,Small Intestine
IQGAP1,0.562124827,Small Intestine
SYNM,0.227469001,Small Intestine
MAPK8IP3,0.58074408,Small Intestine
PKD1,0.38893233,Small Intestine
PDPK1,0.422287461,Small Intestine
NUDT16L1,0.334793681,Small Intestine
SH2B1,0.639343013,Small Intestine
ITGAL,0.559467827,Small Intestine
ITGAM,0.559717474,Small Intestine
ITGAX,0.461742816,Small Intestine
ITGAD,0.513835575,Small Intestine
TGFB1I1,0.187795003,Small Intestine
CDH8,0.043216964,Small Intestine
CDH11,0.361626423,Small Intestine
CDH5,0.289233704,Small Intestine
CDH3,0.386307309,Small Intestine
CDH1,-0.302444994,Small Intestine
BCAR1,-0.334552141,Small Intestine
CDH15,0.303403441,Small Intestine
CRK,0.175648633,Small Intestine
ITGAE,0.552101399,Small Intestine
PFN1,0.200921192,Small Intestine
NDEL1,0.350894718,Small Intestine
MYH10,0.325599366,Small Intestine
GIT1,0.463009048,Small Intestine
SRCIN1,0.088559252,Small Intestine
LASP1,-0.148333873,Small Intestine
GRB7,-0.307446631,Small Intestine
WIPF2,0.254451643,Small Intestine
JUP,-0.30692518,Small Intestine
STAT3,0.159400248,Small Intestine
ITGB3,0.331771046,Small Intestine
ABI3,0.561798297,Small Intestine
ITGA3,-0.363063371,Small Intestine
NME1,0.177459611,Small Intestine
PRKCA,0.118157275,Small Intestine
GRB2,0.636952636,Small Intestine
ITGB4,-0.317077715,Small Intestine
SLC16A3,0.18903806,Small Intestine
MYOM1,0.304291981,Small Intestine
PTPRM,0.384026632,Small Intestine
PTPN2,0.674483594,Small Intestine
ROCK1,0.675642115,Small Intestine
CDH2,0.23285628,Small Intestine
CDH20,-0.217071734,Small Intestine
CDH7,0.00170803,Small Intestine
CDH19,0.261119603,Small Intestine
PIP5K1C,0.36760404,Small Intestine
VAV1,0.570456299,Small Intestine
INSR,-0.235293028,Small Intestine
RAVER1,0.364381301,Small Intestine
KEAP1,0.133105287,Small Intestine
DNM2,-0.094394279,Small Intestine
CALR,0.013053273,Small Intestine
PRKACA,0.289529595,Small Intestine
SIPA1L3,0.041690071,Small Intestine
ACTN4,-0.141150403,Small Intestine
CEACAM1,-0.287855871,Small Intestine
PLAUR,-0.026599851,Small Intestine
PVR,-0.106955533,Small Intestine
VASP,0.488362038,Small Intestine
ARHGAP35,0.125501324,Small Intestine
CYTH2,-0.136002958,Small Intestine
PTPRH,-0.318567168,Small Intestine
CSNK2A1,0.663972759,Small Intestine
SIRPA,0.480681396,Small Intestine
PTPRA,0.540923807,Small Intestine
PRNP,0.398198033,Small Intestine
FERMT1,-0.10889652,Small Intestine
SRC,-0.249013087,Small Intestine
PLCG1,0.607976846,Small Intestine
PTPRT,0.39341239,Small Intestine
SDC4,0.012399755,Small Intestine
CDH22,0.066817742,Small Intestine
PTPN1,0.671686003,Small Intestine
CASS4,0.47761975,Small Intestine
CDH4,0.306537222,Small Intestine
TIAM1,0.567844312,Small Intestine
ITGB2,0.428242532,Small Intestine
ARVCF,0.043604865,Small Intestine
CRKL,0.672615494,Small Intestine
MAPK1,0.697278251,Small Intestine
PPM1F,0.524204783,Small Intestine
NF2,0.350870119,Small Intestine
RNF185,0.454151963,Small Intestine
MYH9,0.583557888,Small Intestine
SH3BP1,0.18192033,Small Intestine
TRIOBP,0.294923928,Small Intestine
CSNK1E,0.471795957,Small Intestine
PARVB,0.448918581,Small Intestine
SH3KBP1,0.488898805,Small Intestine
SMPX,0.048593395,Small Intestine
MSN,0.653409615,Small Intestine
ARHGEF6,0.646573569,Small Intestine
FLNA,0.216830033,Small Intestine
AJAP1,0.243881155,Colon
FBLIM1,-0.235034298,Colon
CDC42,0.375374501,Colon
ASAP3,0.273186362,Colon
SLC9A1,-0.048327553,Colon
WASF2,0.614668781,Colon
EPB41,0.148747104,Colon
PTPRU,0.424626381,Colon
FABP3,0.33158323,Colon
MACF1,0.596262165,Colon
PTPRF,-0.058901938,Colon
TSPAN1,-0.25001149,Colon
ITGB3BP,0.370561814,Colon
NEXN,0.552846433,Colon
SSX2IP,0.481879569,Colon
BCAR3,0.220556166,Colon
VAV3,-0.239181828,Colon
RAP1A,0.475539546,Colon
CAPZA1,-0.25659812,Colon
ITGA10,-0.106845302,Colon
HAX1,0.39547694,Colon
SHC1,0.430937776,Colon
ARHGEF2,-0.122292557,Colon
CSRP1,0.506737542,Colon
PTPN14,0.585985557,Colon
CAPN2,0.029788982,Colon
ENAH,0.483739433,Colon
ARF1,0.292255275,Colon
RHOU,0.160261435,Colon
ACP1,0.343761342,Colon
ASAP2,0.53982365,Colon
ITGB1BP1,0.379818573,Colon
SDC1,-0.234030636,Colon
SOS1,0.593866957,Colon
SPTBN1,0.444118703,Colon
CTNNA2,0.419726825,Colon
FHL2,0.18528973,Colon
NCK2,0.36168074,Colon
LIMS1,0.498869108,Colon
ACTR3,0.352064786,Colon
LIMS2,0.44744218,Colon
PKP4,0.314793678,Colon
ITGB6,-0.203994563,Colon
ITGA6,-0.375834467,Colon
ITGA4,-0.047332311,Colon
ITGAV,0.43754919,Colon
CASP8,-0.289056333,Colon
ABI2,0.505401746,Colon
NRP2,0.577534768,Colon
TNS1,0.583220953,Colon
ARPC2,0.088972696,Colon
IRS1,0.481385044,Colon
INPP5D,-0.19143052,Colon
ILKAP,0.418919417,Colon
ANKRD28,0.41137781,Colon
ITGA9,0.543728403,Colon
CTNNB1,0.522293241,Colon
RHOA,0.378020548,Colon
PPM1M,0.360182876,Colon
NISCH,0.539948388,Colon
PRKCD,-0.350339665,Colon
FLNB,0.137368365,Colon
MAGI1,0.599783622,Colon
CD47,0.565070697,Colon
ITGB5,0.397703636,Colon
HEG1,0.502204714,Colon
PLD1,-0.316704609,Colon
ECT2,-0.27779531,Colon
PIK3CA,0.556794354,Colon
LPP,0.559265183,Colon
DLG1,0.416247675,Colon
ADD1,0.539843398,Colon
SHROOM3,-0.181881127,Colon
ARHGAP24,0.405037306,Colon
GAB1,0.514587577,Colon
RAPGEF2,0.663636684,Colon
PALLD,0.536801966,Colon
CASP3,-0.256658019,Colon
SORBS2,0.542522732,Colon
FAT1,0.343551627,Colon
EXOC3,0.509484344,Colon
CTNND2,0.326413038,Colon
TRIO,0.643629956,Colon
CDH18,0.206764837,Colon
CDH12,-0.106514157,Colon
CDH10,0.297464383,Colon
CDH9,0.099142951,Colon
CDH6,0.24792205,Colon
PDZD2,0.40926157,Colon
ITGA1,0.538003445,Colon
ITGA2,-0.271748979,Colon
PDE4D,0.58140628,Colon
RASA1,0.595663314,Colon
FER,0.574014836,Colon
PPP2CA,0.482027967,Colon
CTNNA1,0.395768139,Colon
DIAPH1,-0.264297592,Colon
ARHGAP26,-0.075310396,Colon
DBN1,0.471185073,Colon
NEDD9,-0.128204362,Colon
RNF5,0.199176433,Colon
DEF6,-0.388319319,Colon
CD2AP,-0.28127285,Colon
MYO6,-0.169059781,Colon
FYN,0.319615311,Colon
MARCKS,0.064067155,Colon
PTPRK,0.326583995,Colon
EZR,-0.213595949,Colon
GNA12,0.508328672,Colon
ACTB,0.477437918,Colon
FSCN1,0.189353018,Colon
RAC1,0.108131918,Colon
ITGB8,0.317480922,Colon
ELMO1,0.21655268,Colon
EGFR,0.539181375,Colon
LIMK1,-0.010042517,Colon
HSPB1,0.418426955,Colon
PTPN12,0.384861527,Colon
KRIT1,0.588317347,Colon
TRIP6,0.517404281,Colon
CBLL1,0.531787944,Colon
TES,0.518476812,Colon
CAV1,0.575453634,Colon
MET,0.099382099,Colon
WASL,0.191428437,Colon
