adhesome_gene,corr,tissue
NF2,0.000636439,Liver
LASP1,0.048784686,Liver
TRPC4,0.009400814,Liver
DYNC1H1,0.049997782,Liver
LIMA1,0.179274992,Liver
CASP3,0.158374508,Liver
CASP8,0.156280978,Liver
AKT1,0.200635196,Liver
PKP4,0.200162266,Liver
ELMO1,0.173594184,Liver
SMPX,-0.339532763,Liver
ANKRD28,0.252457905,Liver
PLCG1,0.060165666,Liver
INPPL1,0.142551937,Liver
EGFR,0.206662718,Liver
ARHGEF6,0.090864521,Liver
ARHGEF7,0.284302956,Liver
CDH9,-0.064164358,Liver
CDH1,0.075165874,Liver
CDH3,-0.089158508,Liver
CDH5,0.102233068,Liver
CDH4,0.06347781,Liver
CDH7,-0.168526442,Liver
CDH6,0.075579558,Liver
RACGAP1,0.174509513,Liver
KEAP1,-0.162535822,Liver
NEXN,0.079984792,Liver
ENAH,0.201135431,Liver
ECT2,0.277780251,Liver
PLEC,0.184459666,Liver
MYO7A,0.107835238,Liver
CSRP1,0.138469107,Liver
BCAR1,-0.042885001,Liver
BCAR3,0.069043875,Liver
DNM2,0.103290921,Liver
CFL1,-0.220445655,Liver
PLAUR,-0.098793124,Liver
AKAP5,0.141102522,Liver
SHC1,0.105850466,Liver
PTEN,0.097090626,Liver
KTN1,0.143844333,Liver
PTPRU,0.092147046,Liver
PTPRT,0.055541806,Liver
PTPRF,0.09377442,Liver
PTPRA,0.015021881,Liver
PTPRO,0.010234397,Liver
PTPRM,0.195069683,Liver
PTPRK,0.168529291,Liver
PTPRJ,0.087027461,Liver
PTPRH,-0.024952121,Liver
VIM,-0.083518415,Liver
RDX,0.333026792,Liver
WASL,0.214364639,Liver
PIK3CA,0.244203097,Liver
ARF1,0.051830435,Liver
ARF6,0.157842952,Liver
CLIP1,0.312846189,Liver
CD47,0.057337699,Liver
PAK1,0.119895578,Liver
FYN,-0.058600677,Liver
ARHGAP5,0.327344728,Liver
GRB2,0.116930325,Liver
GRB7,0.110493801,Liver
ACP1,0.070681925,Liver
PRKCA,0.245010527,Liver
PRKCD,-0.052781857,Liver
SYK,-0.068047698,Liver
ILK,-0.271699004,Liver
PLEKHA7,0.272729199,Liver
MYH10,0.185981335,Liver
CGNL1,0.159606289,Liver
SLC9A1,0.126903059,Liver
MYO6,0.392452691,Liver
PABPC1,-0.132364122,Liver
DLC1,0.071460901,Liver
SH2B1,0.153439576,Liver
WIPF2,0.283521767,Liver
PPM1F,-0.007429753,Liver
PPM1M,-0.040741153,Liver
ZYX,-0.130597297,Liver
PPP2CA,0.130568403,Liver
ARPC2,-0.146137807,Liver
ARHGAP12,0.146488681,Liver
PALLD,-0.047724943,Liver
PDPK1,0.27074597,Liver
PTK2B,0.108757745,Liver
IQGAP1,0.151618187,Liver
RNF185,0.214548575,Liver
PARVA,0.173548353,Liver
TRIOBP,0.044815434,Liver
CSK,-0.09497663,Liver
SH3BP1,-0.048392347,Liver
MAGI1,0.219424632,Liver
TSPAN1,0.061355355,Liver
HSPA2,-0.09445736,Liver
SHROOM3,0.293354409,Liver
VASP,-0.074843084,Liver
CEACAM1,-0.051328299,Liver
ADD1,0.002727991,Liver
LDB3,0.125946151,Liver
MYH9,0.162704319,Liver
PIP5K1C,0.095152902,Liver
CAPN2,0.188031704,Liver
CAPN1,0.041400743,Liver
PARVB,-0.19885333,Liver
ARVCF,0.033640038,Liver
STAT3,0.079860492,Liver
PDE4D,0.03844913,Liver
CD2AP,0.175045833,Liver
ITGA8,0.330912206,Kidney
ITGA9,0.192263664,Kidney
ITGA1,0.309683682,Kidney
ITGA2,0.104480317,Kidney
ITGA3,0.076927126,Kidney
ITGA4,0.321819066,Kidney
ITGA5,0.274680468,Kidney
ITGA6,-0.117696663,Kidney
ITGA7,0.172199437,Kidney
ITGAX,0.314235384,Kidney
ITGAV,-0.010002688,Kidney
ITGAL,0.350281009,Kidney
ITGAM,0.212253241,Kidney
ITGAD,0.135105461,Kidney
ITGAE,0.132831253,Kidney
PTPN12,0.436741876,Kidney
PTPN11,-0.201778161,Kidney
PTPN14,0.291212531,Kidney
SH3KBP1,0.165723978,Kidney
SORBS1,0.217373271,Kidney
SORBS3,0.295908205,Kidney
SORBS2,0.21465546,Kidney
ADAM10,0.089448962,Kidney
ADAM12,0.102513228,Kidney
NDEL1,0.398755266,Kidney
ABI2,0.299457666,Kidney
ABI3,0.390182977,Kidney
ABI1,0.233487217,Kidney
SRCIN1,-0.082395459,Kidney
RASA1,0.184494274,Kidney
ACTN4,-0.047759088,Kidney
EZR,0.164722054,Kidney
SIPA1L3,-0.118376885,Kidney
PPFIA1,0.017832076,Kidney
RAPGEF1,0.15815749,Kidney
RAPGEF2,0.082626131,Kidney
TUBA1B,-0.112733442,Kidney
CALR,-0.095918088,Kidney
PFN1,0.049918798,Kidney
SSX2IP,0.102819084,Kidney
CYTH2,0.259838162,Kidney
CDH20,-0.015228184,Kidney
CDH24,0.30188936,Kidney
FAT1,0.034224043,Kidney
SOS1,0.365783185,Kidney
CBLL1,-0.015105155,Kidney
KRIT1,0.279251456,Kidney
SCRIB,-0.215813596,Kidney
LYN,0.204149666,Kidney
VAV1,0.287306342,Kidney
VAV3,-0.126136379,Kidney
VAV2,-0.112616097,Kidney
FERMT2,0.22779558,Kidney
FERMT3,0.281522876,Kidney
FERMT1,0.083317031,Kidney
CRKL,0.262385449,Kidney
NRP1,0.35403543,Kidney
NRP2,0.228894962,Kidney
AGAP2,0.33490158,Kidney
ROCK1,0.250070261,Kidney
PLD1,0.239698556,Kidney
DOCK1,0.179248544,Kidney
ITGB1,0.250460249,Kidney
ITGB3,0.030885215,Kidney
ITGB2,0.223727135,Kidney
ITGB5,0.078386729,Kidney
ITGB4,0.054851839,Kidney
ITGB7,-0.028154457,Kidney
ITGB6,-0.09399412,Kidney
ITGB8,0.04419876,Kidney
ITGA10,0.441217868,Kidney
ITGA11,0.140356729,Kidney
LRP1,0.206396031,Kidney
SIRPA,0.199182705,Kidney
TGFB1I1,0.296542831,Kidney
SHARPIN,-0.107551699,Kidney
CAPZA1,0.309256722,Kidney
LIN7A,-0.089698,Kidney
PVR,-0.220168121,Kidney
MAPK1,0.188058614,Kidney
MAPK8,0.333000826,Kidney
NEDD9,0.324037716,Kidney
DIAPH1,0.109352631,Kidney
PARD3,0.037106958,Kidney
CDH11,0.33837595,Kidney
CDH10,0.191278068,Kidney
CDH12,-0.098025508,Kidney
CDH15,-0.17580172,Kidney
CDH19,-0.056238553,Kidney
CDH18,-0.038299514,Kidney
ABL1,0.052256238,Kidney
VEZT,0.2234543,Kidney
ADAM9,-0.055255992,Kidney
PRKD1,0.234050737,Kidney
LAYN,0.270208332,Kidney
HEG1,0.22704129,Kidney
FHL2,0.2091962,Kidney
FLNA,0.253750459,Kidney
CTNNA1,0.104644413,Kidney
CTNNA2,-0.341631713,Kidney
CTNNA3,0.164257263,Kidney
SYNM,0.219442123,Kidney
GAB1,0.275410726,Kidney
ASAP2,0.025459941,Kidney
ASAP3,-0.362088135,Kidney
ARHGAP21,0.049882262,Kidney
ARHGAP26,0.383030417,Kidney
ARHGAP24,-0.017519648,Kidney
PKD1,0.147809149,Kidney
PRKACA,-0.127416009,Kidney
GNA12,-0.098607307,Kidney
RAP1A,0.254568191,Kidney
INSR,0.285514128,Kidney
SPTBN1,-0.007965924,Kidney
ACTN1,0.230701406,Kidney
TRIP6,0.099358083,Kidney
CAV1,0.147254978,Kidney
SVIL,0.181914545,Kidney
MET,-0.153725804,Kidney
CASS4,0.293918632,Kidney
CDH8,0.36257761,Kidney
HSPB1,-0.220027178,Kidney
AJAP1,0.18337113,Kidney
PRNP,-0.219016485,Kidney
PEAK1,0.309460406,Kidney
LPXN,0.293797777,Kidney
LIMS2,0.341440549,Kidney
LIMS1,-0.009947834,Kidney
ARHGEF2,0.279033141,Kidney
CDH2,0.115418547,Kidney
ACTB,-0.0487496,Kidney
STARD13,0.372035054,Kidney
JUP,-0.195667861,Kidney
CTNND2,-0.032794608,Kidney
CTNND1,0.235008752,Kidney
TESK1,0.002210807,Kidney
TRPM7,0.128578867,Kidney
LIMK1,-0.31158071,Kidney
FER,0.182133441,Kidney
MAPK8IP3,0.42799899,Kidney
DLG1,0.006577702,Kidney
SPTLC1,-0.184344588,Kidney
KCNH2,-0.199536524,Kidney
CIB2,-0.297939619,Kidney
CIB1,-0.125904054,Kidney
PTPN2,0.286846351,Kidney
PTPN1,-0.05520268,Kidney
PTPN6,0.137441926,Kidney
OSTF1,0.04732205,Kidney
DLG5,0.035386011,Kidney
INPP5D,0.364700509,Kidney
PXN,0.025658305,Kidney
THY1,0.180473002,Kidney
MMP14,0.087947724,Kidney
HRAS,0.025215425,Kidney
FLNB,-0.127287394,Kidney
CDH22,-0.040706497,Kidney
LPP,0.311362301,Kidney
PSEN1,-0.095224032,Kidney
NUMB,0.318950226,Kidney
HAX1,0.044750467,Kidney
GIT1,0.216956383,Kidney
GIT2,0.377764084,Kidney
DEF6,0.318073057,Kidney
RHOU,0.189322996,Kidney
RHOA,-0.112353054,Kidney
CTTN,-0.090200984,Kidney
ENG,0.299262339,Kidney
TLN1,0.093687601,Kidney
SDC1,-0.156529352,Kidney
SDC4,-0.300169951,Kidney
EXOC3,0.320373395,Kidney
ANK3,0.087565702,Kidney
SSH1,0.250882968,Kidney
RAVER1,-0.243855865,Kidney
CBL,0.220029148,Kidney
NCK2,0.369425141,Kidney
MPP7,-0.319799215,Kidney
CORO2A,0.070426615,Kidney
CSNK2A1,-0.222129882,Kidney
ITGB1BP1,-0.095674794,Kidney
RAC1,0.058874444,Kidney
VCL,0.092767123,Kidney
ILKAP,0.342974958,Kidney
DBN1,-0.43160316,Kidney
ZFYVE21,-0.118802165,Kidney
PTK2,0.178142093,Kidney
ITGB3BP,0.298522479,Kidney
FBLIM1,0.150590959,Kidney
RNF5,0.224365108,Kidney
ACTR3,0.152549779,Kidney
NUDT16L1,-0.329391775,Kidney
NISCH,0.089041787,Kidney
CRK,0.304843937,Kidney
CSNK1E,0.255431783,Kidney
SRC,0.046017601,Kidney
TNS1,0.274897331,Kidney
TJP2,-0.06793109,Kidney
TJP1,0.158472812,Kidney
SLC3A2,-0.273520262,Kidney
FSCN1,0.160232272,Kidney
CD151,-0.069565877,Kidney
IRS1,-0.189702219,Kidney
TRPV4,0.055679303,Kidney
SDCBP,-0.012032705,Kidney
ARHGEF12,0.109454124,Kidney
MYOM1,0.295680554,Kidney
CORO1B,-0.251196394,Kidney
WASF2,0.341904619,Kidney
CTNNB1,0.139443651,Kidney
FABP3,-0.242994693,Kidney
MACF1,0.172574618,Kidney
MSN,0.243989383,Kidney
CDC42,0.167927979,Kidney
TRIO,0.38777644,Kidney
SLC16A3,0.25528332,Kidney
ARHGAP32,0.454029386,Kidney
ARHGAP35,-0.158890523,Kidney
TES,-0.095859761,Kidney
MARCKS,0.226699114,Kidney
LMO7,-0.096880322,Kidney
NME1,-0.069049848,Kidney
EPB41,0.157381414,Kidney
TIAM1,0.373129517,Kidney
PDZD2,0.27033599,Kidney
NF2,-0.257000589,Kidney
LASP1,0.061523822,Kidney
TRPC4,0.371195579,Kidney
DYNC1H1,-0.113379664,Kidney
LIMA1,-0.119352975,Kidney
CASP3,0.033741646,Kidney
CASP8,0.35606975,Kidney
AKT1,-0.005185613,Kidney
PKP4,0.171096771,Kidney
ELMO1,0.381097058,Kidney
SMPX,-0.130784123,Kidney
ANKRD28,-0.15586996,Kidney
PLCG1,0.403405269,Kidney
INPPL1,0.093423332,Kidney
EGFR,0.283214046,Kidney
ARHGEF6,0.213879961,Kidney
ARHGEF7,0.484040068,Kidney
CDH9,-0.028086502,Kidney
CDH1,-0.224872641,Kidney
CDH3,-0.113580579,Kidney
CDH5,0.245734988,Kidney
CDH4,0.379991352,Kidney
CDH7,-0.026361352,Kidney
CDH6,0.295345034,Kidney
RACGAP1,-0.070319795,Kidney
KEAP1,-0.143177733,Kidney
NEXN,-0.055484282,Kidney
ENAH,0.056659979,Kidney
ECT2,-0.082963064,Kidney
PLEC,0.131530476,Kidney
MYO7A,0.345095131,Kidney
CSRP1,0.038288117,Kidney
BCAR1,-0.239957036,Kidney
BCAR3,-0.030917319,Kidney
DNM2,0.161135962,Kidney
CFL1,-0.253263216,Kidney
PLAUR,0.139968858,Kidney
AKAP5,0.23084353,Kidney
SHC1,0.382430461,Kidney
PTEN,0.241954398,Kidney
KTN1,-0.036937455,Kidney
PTPRU,0.232599164,Kidney
PTPRT,-0.03180143,Kidney
PTPRF,-0.120890817,Kidney
PTPRA,-0.144932097,Kidney
PTPRO,0.256748317,Kidney
PTPRM,0.37863833,Kidney
PTPRK,0.167622254,Kidney
PTPRJ,-0.238666005,Kidney
PTPRH,-0.088294954,Kidney
VIM,0.258568558,Kidney
RDX,0.104217322,Kidney
WASL,-0.125143103,Kidney
PIK3CA,0.148305513,Kidney
ARF1,-0.066890894,Kidney
ARF6,0.058714571,Kidney
CLIP1,-0.137481361,Kidney
CD47,0.162201843,Kidney
PAK1,-0.03643773,Kidney
FYN,0.34976098,Kidney
ARHGAP5,-0.012051277,Kidney
GRB2,-0.020163108,Kidney
GRB7,-0.082734045,Kidney
ACP1,0.050942983,Kidney
PRKCA,-0.184079424,Kidney
PRKCD,0.024069764,Kidney
SYK,-0.064919505,Kidney
ILK,0.231354863,Kidney
PLEKHA7,0.021887545,Kidney
MYH10,-0.144667504,Kidney
CGNL1,-0.219391773,Kidney
SLC9A1,-0.365278003,Kidney
MYO6,0.037458819,Kidney
PABPC1,0.195663702,Kidney
DLC1,0.308699596,Kidney
SH2B1,-0.070716139,Kidney
WIPF2,0.297826192,Kidney
PPM1F,0.366726962,Kidney
PPM1M,0.208140968,Kidney
ZYX,0.100179034,Kidney
PPP2CA,0.071838856,Kidney
ARPC2,0.093734188,Kidney
ARHGAP12,-0.092715292,Kidney
PALLD,-0.015869312,Kidney
PDPK1,-0.116437774,Kidney
PTK2B,-0.170520284,Kidney
IQGAP1,0.081238793,Kidney
RNF185,-0.090364002,Kidney
PARVA,0.088788165,Kidney
TRIOBP,-0.002320899,Kidney
CSK,0.162143652,Kidney
SH3BP1,0.204029625,Kidney
MAGI1,-0.037542394,Kidney
TSPAN1,-0.132236839,Kidney
HSPA2,-0.252805144,Kidney
SHROOM3,-0.290252255,Kidney
VASP,0.229161301,Kidney
CEACAM1,0.18670056,Kidney
ADD1,0.176829472,Kidney
LDB3,0.310683202,Kidney
MYH9,-0.084711814,Kidney
PIP5K1C,-0.11434751,Kidney
CAPN2,-0.178193389,Kidney
CAPN1,-0.343862741,Kidney
PARVB,-0.207085901,Kidney
ARVCF,0.164647622,Kidney
STAT3,0.203299997,Kidney
PDE4D,0.110218833,Kidney
CD2AP,0.050017005,Kidney
ITGA8,0.118661424,Head and Neck region
ITGA9,0.050236752,Head and Neck region
ITGA1,0.154326489,Head and Neck region
ITGA2,0.15037436,Head and Neck region
ITGA3,0.041336258,Head and Neck region
ITGA4,0.030332996,Head and Neck region
ITGA5,-0.001486357,Head and Neck region
ITGA6,-0.018637398,Head and Neck region
ITGA7,-0.030629783,Head and Neck region
ITGAX,0.122023999,Head and Neck region
ITGAV,-0.005687843,Head and Neck region
ITGAL,0.105546962,Head and Neck region
ITGAM,-0.024889611,Head and Neck region
ITGAD,0.155369392,Head and Neck region
ITGAE,0.045447422,Head and Neck region
PTPN12,0.197203322,Head and Neck region
PTPN11,0.107509235,Head and Neck region
PTPN14,-0.078044946,Head and Neck region
SH3KBP1,0.155571362,Head and Neck region
SORBS1,0.006757819,Head and Neck region
SORBS3,0.020420182,Head and Neck region
SORBS2,0.046955863,Head and Neck region
ADAM10,0.159712994,Head and Neck region
ADAM12,0.130401612,Head and Neck region
NDEL1,-0.050607466,Head and Neck region
ABI2,0.239246761,Head and Neck region
ABI3,0.038752466,Head and Neck region
ABI1,0.154181976,Head and Neck region
SRCIN1,0.10869419,Head and Neck region
RASA1,0.366431381,Head and Neck region
ACTN4,0.001313798,Head and Neck region
EZR,-0.123998906,Head and Neck region
SIPA1L3,0.14022936,Head and Neck region
PPFIA1,-0.056205703,Head and Neck region
RAPGEF1,0.094788058,Head and Neck region
RAPGEF2,0.253828896,Head and Neck region
TUBA1B,0.026853138,Head and Neck region
CALR,0.052156701,Head and Neck region
PFN1,-0.079262829,Head and Neck region
SSX2IP,0.325172997,Head and Neck region
CYTH2,0.121127125,Head and Neck region
CDH20,-0.035587047,Head and Neck region
CDH24,0.069058597,Head and Neck region
FAT1,0.015039532,Head and Neck region
SOS1,0.140953574,Head and Neck region
CBLL1,0.158679817,Head and Neck region
KRIT1,0.259939945,Head and Neck region
SCRIB,0.052944201,Head and Neck region
LYN,0.043861509,Head and Neck region
VAV1,0.061868485,Head and Neck region
VAV3,0.013161228,Head and Neck region
VAV2,0.055085935,Head and Neck region
FERMT2,0.115897051,Head and Neck region
FERMT3,0.036869283,Head and Neck region
FERMT1,0.083856112,Head and Neck region
CRKL,0.063835091,Head and Neck region
NRP1,0.055787833,Head and Neck region
NRP2,0.088319591,Head and Neck region
AGAP2,-0.00299006,Head and Neck region
ROCK1,0.188080362,Head and Neck region
PLD1,-0.030687288,Head and Neck region
DOCK1,0.135821804,Head and Neck region
ITGB1,0.057397997,Head and Neck region
ITGB3,0.049428699,Head and Neck region
ITGB2,-0.069492646,Head and Neck region
ITGB5,0.059161813,Head and Neck region
ITGB4,0.119985099,Head and Neck region
ITGB7,0.023510063,Head and Neck region
ITGB6,0.056341841,Head and Neck region
ITGB8,0.075927963,Head and Neck region
ITGA10,0.283469791,Head and Neck region
ITGA11,0.019865502,Head and Neck region
LRP1,-0.015840799,Head and Neck region
SIRPA,0.078778055,Head and Neck region
TGFB1I1,0.02160215,Head and Neck region
SHARPIN,-0.137274241,Head and Neck region
CAPZA1,0.208141902,Head and Neck region
LIN7A,0.14571855,Head and Neck region
PVR,-0.035292342,Head and Neck region
MAPK1,-0.06810977,Head and Neck region
MAPK8,0.320465148,Head and Neck region
NEDD9,0.128029234,Head and Neck region
DIAPH1,0.032118608,Head and Neck region
PARD3,-0.046223979,Head and Neck region
CDH11,0.127795307,Head and Neck region
CDH10,-0.022514211,Head and Neck region
CDH12,0.060013066,Head and Neck region
CDH15,-0.030783177,Head and Neck region
CDH19,0.065510556,Head and Neck region
CDH18,0.004169531,Head and Neck region
ABL1,0.070924419,Head and Neck region
VEZT,0.192392426,Head and Neck region
ADAM9,0.053262736,Head and Neck region
PRKD1,0.134186039,Head and Neck region
LAYN,0.103705691,Head and Neck region
HEG1,0.077311534,Head and Neck region
FHL2,-0.030309567,Head and Neck region
FLNA,0.01015683,Head and Neck region
CTNNA1,0.30925156,Head and Neck region
CTNNA2,0.144307615,Head and Neck region
CTNNA3,-0.098373346,Head and Neck region
SYNM,-0.016063911,Head and Neck region
GAB1,0.022452249,Head and Neck region
ASAP2,0.067090579,Head and Neck region
ASAP3,-0.145673462,Head and Neck region
ARHGAP21,0.154349117,Head and Neck region
ARHGAP26,0.169353509,Head and Neck region
ARHGAP24,0.02106019,Head and Neck region
PKD1,0.260382343,Head and Neck region
PRKACA,0.082945525,Head and Neck region
GNA12,-0.128493829,Head and Neck region
RAP1A,0.315578663,Head and Neck region
INSR,0.067939375,Head and Neck region
SPTBN1,0.010267219,Head and Neck region
ACTN1,0.025107294,Head and Neck region
TRIP6,0.009853407,Head and Neck region
CAV1,-0.045240201,Head and Neck region
SVIL,0.000236698,Head and Neck region
MET,0.037218224,Head and Neck region
CASS4,-0.000327263,Head and Neck region
CDH8,0.050957464,Head and Neck region
HSPB1,-0.119097307,Head and Neck region
AJAP1,0.088703519,Head and Neck region
PRNP,0.053202007,Head and Neck region
PEAK1,0.063513405,Head and Neck region
LPXN,0.18098814,Head and Neck region
LIMS2,0.02991254,Head and Neck region
LIMS1,0.063339792,Head and Neck region
ARHGEF2,0.1179269,Head and Neck region
CDH2,0.096235604,Head and Neck region
ACTB,-0.121591053,Head and Neck region
STARD13,0.049658126,Head and Neck region
JUP,-0.140341154,Head and Neck region
CTNND2,0.112129382,Head and Neck region
CTNND1,0.026838981,Head and Neck region
TESK1,0.063059832,Head and Neck region
TRPM7,0.327923117,Head and Neck region
LIMK1,-0.037808532,Head and Neck region
FER,0.221939655,Head and Neck region
MAPK8IP3,0.344146353,Head and Neck region
DLG1,0.159295368,Head and Neck region
SPTLC1,-0.136429466,Head and Neck region
KCNH2,-0.101382203,Head and Neck region
CIB2,-0.097837126,Head and Neck region
CIB1,0.054458237,Head and Neck region
PTPN2,0.209246845,Head and Neck region
PTPN1,0.075245649,Head and Neck region
PTPN6,0.171490111,Head and Neck region
OSTF1,-0.027994378,Head and Neck region
DLG5,0.074846579,Head and Neck region
INPP5D,0.116637173,Head and Neck region
PXN,-0.012545781,Head and Neck region
THY1,0.020758695,Head and Neck region
MMP14,0.111007831,Head and Neck region
HRAS,0.096095305,Head and Neck region
FLNB,-0.028345505,Head and Neck region
CDH22,0.052845392,Head and Neck region
LPP,0.207098615,Head and Neck region
PSEN1,-0.164155814,Head and Neck region
NUMB,0.11136832,Head and Neck region
HAX1,-0.101428508,Head and Neck region
GIT1,0.117739225,Head and Neck region
GIT2,0.094437147,Head and Neck region
DEF6,0.204536815,Head and Neck region
RHOU,0.051316607,Head and Neck region
RHOA,0.056939815,Head and Neck region
CTTN,0.025944023,Head and Neck region
ENG,0.043667815,Head and Neck region
TLN1,-0.011341832,Head and Neck region
SDC1,-0.049490341,Head and Neck region
SDC4,0.014484467,Head and Neck region
EXOC3,-0.216582475,Head and Neck region
ANK3,-0.007256272,Head and Neck region
SSH1,0.128909944,Head and Neck region
RAVER1,0.012182883,Head and Neck region
CBL,0.105198243,Head and Neck region
NCK2,0.054958953,Head and Neck region
MPP7,0.104819921,Head and Neck region
CORO2A,0.000307116,Head and Neck region
CSNK2A1,0.040584855,Head and Neck region
ITGB1BP1,0.084299784,Head and Neck region
RAC1,-0.13073769,Head and Neck region
VCL,0.023216837,Head and Neck region
ILKAP,0.213191616,Head and Neck region
DBN1,0.111109639,Head and Neck region
ZFYVE21,-0.009236517,Head and Neck region
PTK2,0.039274287,Head and Neck region
ITGB3BP,0.190327899,Head and Neck region
FBLIM1,-0.006293582,Head and Neck region
RNF5,0.117541605,Head and Neck region
ACTR3,0.11831168,Head and Neck region
NUDT16L1,-0.049400721,Head and Neck region
NISCH,0.383491573,Head and Neck region
CRK,-0.061027834,Head and Neck region
CSNK1E,0.20011709,Head and Neck region
SRC,0.12873262,Head and Neck region
TNS1,-0.007236829,Head and Neck region
TJP2,0.00156721,Head and Neck region
TJP1,0.05165954,Head and Neck region
SLC3A2,0.081220335,Head and Neck region
FSCN1,-0.151852609,Head and Neck region
CD151,0.116356849,Head and Neck region
IRS1,0.038278044,Head and Neck region
TRPV4,0.055654155,Head and Neck region
SDCBP,-0.007755072,Head and Neck region
ARHGEF12,0.109541669,Head and Neck region
MYOM1,-0.031464777,Head and Neck region
CORO1B,-0.054972422,Head and Neck region
WASF2,-0.065774193,Head and Neck region
CTNNB1,0.105969217,Head and Neck region
FABP3,-0.092405053,Head and Neck region
MACF1,0.020760794,Head and Neck region
MSN,-0.0517711,Head and Neck region
CDC42,-0.096467032,Head and Neck region
TRIO,0.115895613,Head and Neck region
SLC16A3,0.074679485,Head and Neck region
ARHGAP32,0.139032522,Head and Neck region
ARHGAP35,0.057504891,Head and Neck region
TES,0.155777002,Head and Neck region
MARCKS,0.209730043,Head and Neck region
LMO7,-0.035283248,Head and Neck region
NME1,0.008227947,Head and Neck region
EPB41,0.08440249,Head and Neck region
TIAM1,-0.049329402,Head and Neck region
PDZD2,-0.003679398,Head and Neck region
NF2,-0.000353992,Head and Neck region
LASP1,0.040559293,Head and Neck region
TRPC4,0.114360675,Head and Neck region
DYNC1H1,-0.076984642,Head and Neck region
LIMA1,0.155685811,Head and Neck region
CASP3,0.198718417,Head and Neck region
CASP8,0.183090114,Head and Neck region
AKT1,0.11498686,Head and Neck region
PKP4,0.206677011,Head and Neck region
ELMO1,0.049411364,Head and Neck region
SMPX,-0.074835114,Head and Neck region
ANKRD28,0.229775721,Head and Neck region
